"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","33LK57MYLUDX2GPT7QWRKT8VQRCSZT","A2TG7EEQ2XG2IK","Submitted","Fri Mar 25 13:56:52 PDT 2016","Fri Mar 25 14:26:37 PDT 2016","Mon Mar 28 14:26:37 PDT 2016","","","","1785","0% (0/0)","0% (0/0)","0% (0/0)","EX4M65m9TeNtyBph"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","33PPUNGG39DL11PGS1WMUJ3Z4PSRZ3","AB774I47XHB4K","Submitted","Fri Mar 25 13:56:02 PDT 2016","Fri Mar 25 14:23:20 PDT 2016","Mon Mar 28 14:23:20 PDT 2016","","","","1638","100% (1/1)","0% (0/0)","0% (0/0)","EQemOgCast0LDnyJ"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","33TIN5LC05IFSBJP2YUHPRU3S9JY9X","A6JKKANO7F4KD","Submitted","Fri Mar 25 13:56:30 PDT 2016","Fri Mar 25 14:25:06 PDT 2016","Mon Mar 28 14:25:06 PDT 2016","","","","1716","100% (1/1)","100% (1/1)","0% (0/0)","EEA3YHZ5Th6pJgN7"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","33UKMF931AS2V4T9QYCZ8A307E4TT3","A36UGBUM4CKC0D","Submitted","Fri Mar 25 14:16:55 PDT 2016","Fri Mar 25 16:27:28 PDT 2016","Mon Mar 28 16:27:28 PDT 2016","","","","7833","100% (1/1)","100% (1/1)","100% (1/1)","EMpYw5ziuvTOSFeB"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","35H6S234SB8U8477TPM8UK5873B56H","A6FMGGN74ZJ7C","Submitted","Fri Mar 25 15:47:15 PDT 2016","Fri Mar 25 16:27:01 PDT 2016","Mon Mar 28 16:27:01 PDT 2016","","","","2386","100% (1/1)","0% (0/0)","0% (0/0)","EpvBzWKAZ3jXRQbF"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3634BBTX0P223LVX1286DZMQ5OHFI1","AXIW3PWKPDPCW","Submitted","Fri Mar 25 14:20:43 PDT 2016","Fri Mar 25 14:48:52 PDT 2016","Mon Mar 28 14:48:52 PDT 2016","","","","1689","0% (0/0)","0% (0/0)","0% (0/0)","ELfOa4RroYtUpcJH"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","36H9ULYP632YYWF3JKT6P01QI35JFG","A5XQ30GQTHHK6","Submitted","Fri Mar 25 13:55:50 PDT 2016","Fri Mar 25 14:22:06 PDT 2016","Mon Mar 28 14:22:06 PDT 2016","","","","1576","100% (1/1)","0% (0/0)","0% (0/0)","EHqminAKgFXsYQ7Z"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","36PW28KO404VRPC3U3WNEJD7GFWAE9","A2KPTJMOIYHG69","Submitted","Fri Mar 25 13:55:03 PDT 2016","Fri Mar 25 14:26:00 PDT 2016","Mon Mar 28 14:26:00 PDT 2016","","","","1857","100% (1/1)","0% (0/0)","0% (0/0)","EHesvzT8NcSWAum6"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","37M28K1J0RL325YV847EBZQZLNSAJU","A3U5UUXAHKF7VM","Submitted","Fri Mar 25 13:56:45 PDT 2016","Fri Mar 25 14:23:39 PDT 2016","Mon Mar 28 14:23:39 PDT 2016","","","","1614","0% (0/0)","0% (0/0)","0% (0/0)","EfVa0Uq8ibKLSwg9"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","37QW5D2ZRHUIIKO6Y0WE79BRRI68S5","A14LW6D1Q84FC6","Submitted","Fri Mar 25 14:52:04 PDT 2016","Fri Mar 25 15:20:17 PDT 2016","Mon Mar 28 15:20:17 PDT 2016","","","","1693","100% (1/1)","100% (1/1)","100% (1/1)","ErszeY1xKMDFSOmG"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","386PBUZZXG5KYOPZ5VW4KD6AFZRLJN","A1DY3EW6Q0B5K5","Submitted","Fri Mar 25 13:58:11 PDT 2016","Fri Mar 25 14:32:30 PDT 2016","Mon Mar 28 14:32:30 PDT 2016","","","","2059","0% (0/0)","0% (0/0)","0% (0/0)","EoydAmKbtLE7WO6a"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","38SKSKU7R25O3D5TNDB48CRA2K2LIB","A3UIDFZ7IUOTUO","Submitted","Fri Mar 25 13:56:16 PDT 2016","Fri Mar 25 14:38:46 PDT 2016","Mon Mar 28 14:38:46 PDT 2016","","","","2550","100% (1/1)","0% (0/0)","0% (0/0)","EJew2YrDoWVMcTIH"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","38YMOXR4MV7OLNMRPQ9HKKILR0C6WW","AV6OHMCX28R14","Submitted","Fri Mar 25 14:14:51 PDT 2016","Fri Mar 25 14:49:12 PDT 2016","Mon Mar 28 14:49:12 PDT 2016","","","","2061","0% (0/0)","0% (0/0)","0% (0/0)","EDpxdLVqglCbmhOB"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","39L1G8WVWRZWN3J690MYKRG7LW131O","A15GRSTO3CWT8O","Submitted","Fri Mar 25 14:34:51 PDT 2016","Fri Mar 25 15:09:03 PDT 2016","Mon Mar 28 15:09:03 PDT 2016","","","","2052","0% (0/0)","0% (0/0)","0% (0/0)","E2rMl1hJxItsTKNW"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3A4NIXBJ777AZWVK8S9W05YRJTMLMR","A31ZQLN5HTZZOS","Submitted","Fri Mar 25 13:59:37 PDT 2016","Fri Mar 25 14:23:17 PDT 2016","Mon Mar 28 14:23:17 PDT 2016","","","","1420","100% (24/24)","0% (0/0)","0% (0/0)","EXCBZhFqbMH1YNgp"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3AMW0RGHOEA68ZVICLH3U1WBTTYNPS","A1X4W7U82X07NG","Submitted","Fri Mar 25 14:29:10 PDT 2016","Fri Mar 25 15:00:25 PDT 2016","Mon Mar 28 15:00:25 PDT 2016","","","","1875","0% (0/0)","0% (0/0)","0% (0/0)","EAhiZM9O54IDLxlN"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3AUQQEL7U61GSN07XRO4PHPG7OO0VF","A2H1QUGX0SOUMH","Submitted","Fri Mar 25 14:01:39 PDT 2016","Fri Mar 25 14:38:39 PDT 2016","Mon Mar 28 14:38:39 PDT 2016","","","","2220","100% (1/1)","0% (0/0)","0% (0/0)","EW6aVSXvdU70mFiw"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3B837J3LDP4O0P32X92EYQ6WHASRSY","A2581F7TDPAMBQ","Submitted","Fri Mar 25 13:54:11 PDT 2016","Fri Mar 25 14:21:06 PDT 2016","Mon Mar 28 14:21:06 PDT 2016","","","","1615","100% (1/1)","100% (1/1)","100% (1/1)","E4B37vmnbJX8odhr"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3C5W7UE9CGY5ZQC9MBCKBZTEQ2WXMP","A2BWRGOY975VVV","Submitted","Fri Mar 25 14:35:02 PDT 2016","Fri Mar 25 15:03:05 PDT 2016","Mon Mar 28 15:03:05 PDT 2016","","","","1683","0% (0/0)","0% (0/0)","0% (0/0)","EiuqlmLgKSef6oFN"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3DH6GAKTYZXUY2126WOG2FWW7C8ZYE","ALVNLAB9WP9I4","Submitted","Fri Mar 25 14:26:16 PDT 2016","Fri Mar 25 15:00:30 PDT 2016","Mon Mar 28 15:00:30 PDT 2016","","","","2054","0% (0/0)","0% (0/0)","0% (0/0)","E83Yevd1DmuanXNI"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3DY4FPOOA2W4SHK6R47J9DQ3GEMRV3","A2TXC8Q2IFGRXH","Submitted","Fri Mar 25 13:54:31 PDT 2016","Fri Mar 25 14:22:30 PDT 2016","Mon Mar 28 14:22:30 PDT 2016","","","","1679","100% (1/1)","0% (0/0)","0% (0/0)","EKt47VimZBoYjbz8"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3E1QT0TDFQHTO6LATO203754IK5I8O","A1GXFMAC759VRM","Submitted","Fri Mar 25 15:11:51 PDT 2016","Fri Mar 25 16:25:05 PDT 2016","Mon Mar 28 16:25:05 PDT 2016","","","","4394","0% (0/0)","0% (0/0)","0% (0/0)","Submitting per email instructions, thanks, again!"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3E337GFOLAG0VM2J92RG0SIJS2BGNH","A23S3TBFRILU5H","Submitted","Fri Mar 25 14:40:33 PDT 2016","Fri Mar 25 15:13:25 PDT 2016","Mon Mar 28 15:13:25 PDT 2016","","","","1972","100% (1/1)","100% (1/1)","100% (1/1)","E5bPk68f97ASIQex"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3EFVCAY5L4HPJH5GB6N0F8K4VZSJ8Z","A104HK5ONFNJJT","Submitted","Fri Mar 25 13:54:44 PDT 2016","Fri Mar 25 14:25:07 PDT 2016","Mon Mar 28 14:25:07 PDT 2016","","","","1823","0% (0/0)","0% (0/0)","0% (0/0)","EDTdiWAVbFCYu5JI"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3EICBYG6454RVKVTSI35HUGNLQEJC6","A1YATC681A2FIH","Submitted","Fri Mar 25 14:46:43 PDT 2016","Fri Mar 25 15:15:58 PDT 2016","Mon Mar 28 15:15:58 PDT 2016","","","","1755","0% (0/0)","0% (0/0)","0% (0/0)","EFOcVUSnTIrP4KBp"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3EJPLAJKENOSFIRW0DTOJOC382FZ6E","A1OQ52KDFMOJGR","Submitted","Fri Mar 25 14:11:58 PDT 2016","Fri Mar 25 16:27:02 PDT 2016","Mon Mar 28 16:27:02 PDT 2016","","","","8104","100% (5/5)","0% (0/0)","0% (0/0)","EagHiuEfo6wcQXMP"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3ERET4BTVNHK86U8YJTQGJFSUUCK9Q","A11QDNT3W7DT7K","Submitted","Fri Mar 25 14:57:02 PDT 2016","Fri Mar 25 15:37:34 PDT 2016","Mon Mar 28 15:37:34 PDT 2016","","","","2432","100% (1/1)","0% (0/0)","0% (0/0)","EwfSQOpxUv3ebGKR"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3G0WWMR1UWSR8BWXCYWSU6MLYPKNQJ","AVX07V8SO0Q69","Submitted","Fri Mar 25 14:29:24 PDT 2016","Fri Mar 25 15:00:48 PDT 2016","Mon Mar 28 15:00:48 PDT 2016","","","","1884","0% (0/0)","0% (0/0)","0% (0/0)","EQZ7xEOqpuVH8TMk"
"3P888QFVX3264CYFNBR3KBR6ZKFQOX","385XUCFVXWREUISXKICLXGD21Y0V4T","Interacitve online experiment for 20-30 min","Interacitve online experiment for 20-30 min. You will win a bonus on average $3.","Interactive experiment","$1.00","Fri Mar 25 13:53:25 PDT 2016","100","BatchId:2327779;","14400","259200","Fri Mar 25 15:53:25 PDT 2016","","","3HL8HNGX4699SK2UX82T06NNMYU9FC","A2Q9QT2B8XRGJ5","Submitted","Fri Mar 25 14:08:18 PDT 2016","Fri Mar 25 15:38:17 PDT 2016","Mon Mar 28 15:38:17 PDT 2016","","","","5399","100% (1/1)","100% (1/1)","100% (1/1)","EOND0IT5VbyiU9RK"
